pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
269109,123.82,osgb1000020002707,False,False,7.8,5.1
279720,123.86,osgb1000020002707,False,False,7.8,5.1
269908,124.55,osgb1000020002707,True,False,7.8,5.1
269909,124.32,osgb1000020002707,True,False,7.8,5.1
269910,124.09,osgb1000020002707,True,False,7.8,5.1
269911,123.87,osgb1000020002707,True,False,7.8,5.1
270260,124.38,osgb1000020002707,True,False,7.8,5.1
270261,124.14,osgb1000020002707,True,False,7.8,5.1
270262,123.95,osgb1000020002707,True,False,7.8,5.1
270263,123.73,osgb1000020002707,True,False,7.8,5.1
270603,124.43,osgb1000020002707,True,False,7.8,5.1
270604,124.21,osgb1000020002707,True,False,7.8,5.1
270605,124.01,osgb1000020002707,True,False,7.8,5.1
270954,124.68,osgb1000020002707,True,False,7.8,5.1
270955,124.47,osgb1000020002707,True,False,7.8,5.1
270956,124.28,osgb1000020002707,True,False,7.8,5.1
270957,124.05,osgb1000020002707,True,False,7.8,5.1
270958,123.86,osgb1000020002707,True,False,7.8,5.1
274604,123.91,osgb1000020002707,True,False,7.8,5.1
277284,124.23,osgb1000020002707,True,False,7.8,5.1
277285,124.0,osgb1000020002707,True,False,7.8,5.1
277662,124.5,osgb1000020002707,True,False,7.8,5.1
277663,124.27,osgb1000020002707,True,False,7.8,5.1
277664,124.05,osgb1000020002707,True,False,7.8,5.1
277665,123.85,osgb1000020002707,True,False,7.8,5.1
279391,123.96,osgb1000020002707,False,False,7.8,5.1
279382,125.53,osgb1000020002707,False,False,7.8,5.1
279728,125.53,osgb1000020002707,False,False,7.8,5.1
280081,124.42,osgb1000020002707,False,False,7.8,5.1
280082,124.64,osgb1000020002707,False,False,7.8,5.1
280083,124.84,osgb1000020002707,False,False,7.8,5.1
280084,125.04,osgb1000020002707,False,False,7.8,5.1
280085,125.26,osgb1000020002707,False,False,7.8,5.1
280086,125.48,osgb1000020002707,False,False,7.8,5.1
280458,124.36,osgb1000020002707,False,False,7.8,5.1
280459,124.56,osgb1000020002707,False,False,7.8,5.1
280460,124.79,osgb1000020002707,False,False,7.8,5.1
280461,125.0,osgb1000020002707,False,False,7.8,5.1
280462,125.23,osgb1000020002707,False,False,7.8,5.1
280463,125.41,osgb1000020002707,False,False,7.8,5.1
280845,124.24,osgb1000020002707,False,False,7.8,5.1
280846,124.48,osgb1000020002707,False,False,7.8,5.1
280847,124.69,osgb1000020002707,False,False,7.8,5.1
280848,124.93,osgb1000020002707,False,False,7.8,5.1
280849,125.14,osgb1000020002707,False,False,7.8,5.1
280850,125.35,osgb1000020002707,False,False,7.8,5.1
280851,125.54,osgb1000020002707,False,False,7.8,5.1
281625,124.13,osgb1000020002707,False,False,7.8,5.1
281232,123.86,osgb1000020002707,False,False,7.8,5.1
266643,121.84,osgb1000020002707,True,False,7.8,5.1
266644,120.85,osgb1000020002707,True,False,7.8,5.1
266645,120.71,osgb1000020002707,False,False,7.8,5.1
266646,117.84,osgb1000020002707,False,False,7.8,5.1
267154,124.17,osgb1000020002707,True,False,7.8,5.1
267155,123.97,osgb1000020002707,True,False,7.8,5.1
267156,123.76,osgb1000020002707,True,False,7.8,5.1
267152,123.52,osgb1000020002707,True,False,7.8,5.1
267153,121.27,osgb1000020002707,True,False,7.8,5.1
267157,120.88,osgb1000020002707,True,False,7.8,5.1
267158,120.76,osgb1000020002707,False,False,7.8,5.1
267159,119.07,osgb1000020002707,False,False,7.8,5.1
267669,123.88,osgb1000020002707,True,False,7.8,5.1
267670,123.3,osgb1000020002707,True,False,7.8,5.1
267678,122.27,osgb1000020002707,True,False,7.8,5.1
267679,120.8,osgb1000020002707,False,False,7.8,5.1
267680,117.64,osgb1000020002707,False,False,7.8,5.1
267671,124.99,osgb1000020002707,True,False,7.8,5.1
267672,124.86,osgb1000020002707,True,False,7.8,5.1
267673,124.67,osgb1000020002707,True,False,7.8,5.1
267674,124.49,osgb1000020002707,True,False,7.8,5.1
267675,124.24,osgb1000020002707,True,False,7.8,5.1
267676,124.03,osgb1000020002707,True,False,7.8,5.1
267677,123.81,osgb1000020002707,True,False,7.8,5.1
268174,121.6,osgb1000020002707,True,False,7.8,5.1
268175,122.98,osgb1000020002707,True,False,7.8,5.1
268186,122.29,osgb1000020002707,True,False,7.8,5.1
268187,120.83,osgb1000020002707,True,False,7.8,5.1
268188,118.76,osgb1000020002707,False,False,7.8,5.1
268189,117.51,osgb1000020002707,False,False,7.8,5.1
268176,124.36,osgb1000020002707,True,False,7.8,5.1
268177,124.57,osgb1000020002707,True,False,7.8,5.1
268178,124.76,osgb1000020002707,True,False,7.8,5.1
268179,124.96,osgb1000020002707,True,False,7.8,5.1
268180,124.95,osgb1000020002707,True,False,7.8,5.1
268181,124.72,osgb1000020002707,True,False,7.8,5.1
268182,124.54,osgb1000020002707,True,False,7.8,5.1
268183,124.32,osgb1000020002707,True,False,7.8,5.1
268184,124.07,osgb1000020002707,True,False,7.8,5.1
268185,123.87,osgb1000020002707,True,False,7.8,5.1
268656,123.88,osgb1000020002707,True,False,7.8,5.1
268657,124.11,osgb1000020002707,True,False,7.8,5.1
268658,124.29,osgb1000020002707,True,False,7.8,5.1
268659,124.51,osgb1000020002707,True,False,7.8,5.1
268660,124.72,osgb1000020002707,True,False,7.8,5.1
268661,124.93,osgb1000020002707,True,False,7.8,5.1
268662,124.99,osgb1000020002707,True,False,7.8,5.1
268663,124.78,osgb1000020002707,True,False,7.8,5.1
268664,124.57,osgb1000020002707,True,False,7.8,5.1
268665,124.39,osgb1000020002707,True,False,7.8,5.1
268666,124.14,osgb1000020002707,True,False,7.8,5.1
268667,123.9,osgb1000020002707,True,False,7.8,5.1
268668,122.27,osgb1000020002707,True,False,7.8,5.1
268669,120.84,osgb1000020002707,True,False,7.8,5.1
268670,120.7,osgb1000020002707,False,False,7.8,5.1
268671,117.99,osgb1000020002707,False,False,7.8,5.1
269110,124.03,osgb1000020002707,True,False,7.8,5.1
269111,124.22,osgb1000020002707,True,False,7.8,5.1
269112,124.45,osgb1000020002707,True,False,7.8,5.1
269113,124.64,osgb1000020002707,True,False,7.8,5.1
269114,124.88,osgb1000020002707,True,False,7.8,5.1
269115,124.97,osgb1000020002707,True,False,7.8,5.1
269116,124.83,osgb1000020002707,True,False,7.8,5.1
269117,124.61,osgb1000020002707,True,False,7.8,5.1
269122,120.88,osgb1000020002707,True,False,7.8,5.1
269123,120.74,osgb1000020002707,False,False,7.8,5.1
269124,118.21,osgb1000020002707,False,False,7.8,5.1
269118,124.43,osgb1000020002707,True,False,7.8,5.1
269119,124.19,osgb1000020002707,True,False,7.8,5.1
269120,123.96,osgb1000020002707,True,False,7.8,5.1
269121,123.71,osgb1000020002707,True,False,7.8,5.1
269528,123.98,osgb1000020002707,True,False,7.8,5.1
269529,124.19,osgb1000020002707,True,False,7.8,5.1
269530,124.41,osgb1000020002707,True,False,7.8,5.1
269531,124.59,osgb1000020002707,True,False,7.8,5.1
269532,124.81,osgb1000020002707,True,False,7.8,5.1
269533,124.99,osgb1000020002707,True,False,7.8,5.1
269534,124.91,osgb1000020002707,True,False,7.8,5.1
269535,124.67,osgb1000020002707,True,False,7.8,5.1
269536,124.49,osgb1000020002707,True,False,7.8,5.1
269537,124.24,osgb1000020002707,True,False,7.8,5.1
269538,124.04,osgb1000020002707,True,False,7.8,5.1
269539,123.8,osgb1000020002707,True,False,7.8,5.1
269540,121.46,osgb1000020002707,True,False,7.8,5.1
269541,120.79,osgb1000020002707,False,False,7.8,5.1
269542,119.4,osgb1000020002707,False,False,7.8,5.1
269900,123.93,osgb1000020002707,True,False,7.8,5.1
269901,124.13,osgb1000020002707,True,False,7.8,5.1
269902,124.35,osgb1000020002707,True,False,7.8,5.1
269903,124.53,osgb1000020002707,True,False,7.8,5.1
269904,124.73,osgb1000020002707,True,False,7.8,5.1
269905,124.95,osgb1000020002707,True,False,7.8,5.1
269906,124.95,osgb1000020002707,True,False,7.8,5.1
269912,123.1,osgb1000020002707,True,False,7.8,5.1
269913,120.85,osgb1000020002707,True,False,7.8,5.1
269914,119.07,osgb1000020002707,False,False,7.8,5.1
269915,117.3,osgb1000020002707,False,False,7.8,5.1
269907,124.74,osgb1000020002707,True,False,7.8,5.1
270251,123.87,osgb1000020002707,True,False,7.8,5.1
270252,124.06,osgb1000020002707,True,False,7.8,5.1
270264,120.86,osgb1000020002707,True,False,7.8,5.1
270265,119.49,osgb1000020002707,False,False,7.8,5.1
270266,117.25,osgb1000020002707,False,False,7.8,5.1
270253,124.31,osgb1000020002707,True,False,7.8,5.1
270254,124.49,osgb1000020002707,True,False,7.8,5.1
270255,124.69,osgb1000020002707,True,False,7.8,5.1
270256,124.94,osgb1000020002707,True,False,7.8,5.1
270257,125.0,osgb1000020002707,True,False,7.8,5.1
270258,124.8,osgb1000020002707,True,False,7.8,5.1
270259,124.6,osgb1000020002707,True,False,7.8,5.1
270595,124.01,osgb1000020002707,True,False,7.8,5.1
270596,124.23,osgb1000020002707,True,False,7.8,5.1
270597,124.46,osgb1000020002707,True,False,7.8,5.1
270598,124.67,osgb1000020002707,True,False,7.8,5.1
270599,124.86,osgb1000020002707,True,False,7.8,5.1
270600,125.0,osgb1000020002707,True,False,7.8,5.1
270601,124.85,osgb1000020002707,True,False,7.8,5.1
270602,124.63,osgb1000020002707,True,False,7.8,5.1
270606,123.42,osgb1000020002707,True,False,7.8,5.1
270607,120.78,osgb1000020002707,True,False,7.8,5.1
270608,120.75,osgb1000020002707,False,False,7.8,5.1
270609,117.25,osgb1000020002707,False,False,7.8,5.1
270959,120.82,osgb1000020002707,True,False,7.8,5.1
270960,120.8,osgb1000020002707,False,False,7.8,5.1
270961,118.94,osgb1000020002707,False,False,7.8,5.1
270947,123.98,osgb1000020002707,True,False,7.8,5.1
270948,124.19,osgb1000020002707,True,False,7.8,5.1
270949,124.39,osgb1000020002707,True,False,7.8,5.1
270950,124.62,osgb1000020002707,True,False,7.8,5.1
270951,124.82,osgb1000020002707,True,False,7.8,5.1
270952,125.04,osgb1000020002707,True,False,7.8,5.1
270953,124.92,osgb1000020002707,True,False,7.8,5.1
271308,124.13,osgb1000020002707,True,False,7.8,5.1
271309,124.36,osgb1000020002707,True,False,7.8,5.1
271310,124.56,osgb1000020002707,True,False,7.8,5.1
271311,124.76,osgb1000020002707,True,False,7.8,5.1
271312,124.98,osgb1000020002707,True,False,7.8,5.1
271313,124.96,osgb1000020002707,True,False,7.8,5.1
271314,124.74,osgb1000020002707,True,False,7.8,5.1
271315,124.53,osgb1000020002707,True,False,7.8,5.1
271316,124.29,osgb1000020002707,True,False,7.8,5.1
271317,124.08,osgb1000020002707,True,False,7.8,5.1
271318,123.92,osgb1000020002707,True,False,7.8,5.1
271307,124.5,osgb1000020002707,True,False,7.8,5.1
271319,123.16,osgb1000020002707,True,False,7.8,5.1
271320,120.85,osgb1000020002707,True,False,7.8,5.1
271321,119.68,osgb1000020002707,False,False,7.8,5.1
271322,117.24,osgb1000020002707,False,False,7.8,5.1
271689,124.08,osgb1000020002707,True,False,7.8,5.1
271690,124.31,osgb1000020002707,True,False,7.8,5.1
271691,124.52,osgb1000020002707,True,False,7.8,5.1
271692,124.72,osgb1000020002707,True,False,7.8,5.1
271693,124.96,osgb1000020002707,True,False,7.8,5.1
271694,124.99,osgb1000020002707,True,False,7.8,5.1
271695,124.8,osgb1000020002707,True,False,7.8,5.1
271696,124.59,osgb1000020002707,True,False,7.8,5.1
