pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
224341,106.63,osgb5000005134753276,False,False,8.4,7.6
224342,106.6,osgb5000005134753276,False,False,8.4,7.6
224941,106.66,osgb5000005134753276,False,False,8.4,7.6
224942,106.69,osgb5000005134753276,False,False,8.4,7.6
224943,106.63,osgb5000005134753276,False,False,8.4,7.6
225552,106.66,osgb5000005134753276,False,False,8.4,7.6
225553,106.68,osgb5000005134753276,False,False,8.4,7.6
225554,106.67,osgb5000005134753276,False,False,8.4,7.6
225555,106.68,osgb5000005134753276,False,False,8.4,7.6
225556,106.66,osgb5000005134753276,False,False,8.4,7.6
225557,106.67,osgb5000005134753276,False,False,8.4,7.6
226184,106.67,osgb5000005134753276,False,False,8.4,7.6
226185,106.69,osgb5000005134753276,False,False,8.4,7.6
226186,106.68,osgb5000005134753276,False,False,8.4,7.6
226187,106.66,osgb5000005134753276,False,False,8.4,7.6
226188,106.67,osgb5000005134753276,False,False,8.4,7.6
226189,106.66,osgb5000005134753276,False,False,8.4,7.6
226190,106.64,osgb5000005134753276,False,False,8.4,7.6
226191,106.67,osgb5000005134753276,False,False,8.4,7.6
226815,106.69,osgb5000005134753276,False,False,8.4,7.6
226816,106.68,osgb5000005134753276,False,False,8.4,7.6
226817,106.7,osgb5000005134753276,False,False,8.4,7.6
226818,106.71,osgb5000005134753276,False,False,8.4,7.6
226819,106.71,osgb5000005134753276,False,False,8.4,7.6
226820,106.7,osgb5000005134753276,False,False,8.4,7.6
226821,106.69,osgb5000005134753276,False,False,8.4,7.6
226822,106.68,osgb5000005134753276,False,False,8.4,7.6
226823,106.65,osgb5000005134753276,False,False,8.4,7.6
226824,106.69,osgb5000005134753276,False,False,8.4,7.6
227442,106.72,osgb5000005134753276,False,False,8.4,7.6
227443,106.72,osgb5000005134753276,False,False,8.4,7.6
227444,106.71,osgb5000005134753276,False,False,8.4,7.6
227445,106.73,osgb5000005134753276,True,False,8.4,7.6
227446,106.69,osgb5000005134753276,True,False,8.4,7.6
227447,106.69,osgb5000005134753276,False,False,8.4,7.6
227448,106.68,osgb5000005134753276,False,False,8.4,7.6
227449,106.74,osgb5000005134753276,False,False,8.4,7.6
227450,106.69,osgb5000005134753276,False,False,8.4,7.6
227451,106.67,osgb5000005134753276,False,False,8.4,7.6
227452,106.69,osgb5000005134753276,False,False,8.4,7.6
227453,106.7,osgb5000005134753276,False,False,8.4,7.6
228079,106.77,osgb5000005134753276,False,False,8.4,7.6
228080,106.74,osgb5000005134753276,False,False,8.4,7.6
228081,106.73,osgb5000005134753276,False,False,8.4,7.6
228082,106.72,osgb5000005134753276,True,False,8.4,7.6
228083,106.75,osgb5000005134753276,True,False,8.4,7.6
228084,106.73,osgb5000005134753276,True,False,8.4,7.6
228085,106.76,osgb5000005134753276,True,False,8.4,7.6
228086,106.76,osgb5000005134753276,True,False,8.4,7.6
228087,106.7,osgb5000005134753276,False,False,8.4,7.6
228088,106.75,osgb5000005134753276,False,False,8.4,7.6
228089,106.72,osgb5000005134753276,False,False,8.4,7.6
228090,106.72,osgb5000005134753276,False,False,8.4,7.6
228091,106.68,osgb5000005134753276,False,False,8.4,7.6
228092,106.71,osgb5000005134753276,False,False,8.4,7.6
228720,106.8,osgb5000005134753276,False,False,8.4,7.6
228721,106.78,osgb5000005134753276,False,False,8.4,7.6
228722,106.75,osgb5000005134753276,False,False,8.4,7.6
228723,106.77,osgb5000005134753276,True,False,8.4,7.6
228724,106.73,osgb5000005134753276,True,False,8.4,7.6
228725,106.74,osgb5000005134753276,True,False,8.4,7.6
228726,106.79,osgb5000005134753276,True,False,8.4,7.6
228727,106.75,osgb5000005134753276,True,False,8.4,7.6
228728,106.74,osgb5000005134753276,True,False,8.4,7.6
228729,106.71,osgb5000005134753276,True,False,8.4,7.6
228730,106.74,osgb5000005134753276,False,False,8.4,7.6
228731,106.75,osgb5000005134753276,False,False,8.4,7.6
228732,106.76,osgb5000005134753276,False,False,8.4,7.6
228733,106.77,osgb5000005134753276,False,False,8.4,7.6
228734,106.76,osgb5000005134753276,False,False,8.4,7.6
228735,106.74,osgb5000005134753276,False,False,8.4,7.6
229355,107.14,osgb5000005134753276,False,False,8.4,7.6
229356,106.95,osgb5000005134753276,False,False,8.4,7.6
229357,106.82,osgb5000005134753276,False,False,8.4,7.6
229358,106.82,osgb5000005134753276,True,False,8.4,7.6
229359,106.79,osgb5000005134753276,True,False,8.4,7.6
229360,106.74,osgb5000005134753276,True,False,8.4,7.6
229361,106.74,osgb5000005134753276,True,False,8.4,7.6
229362,106.79,osgb5000005134753276,True,False,8.4,7.6
229363,106.76,osgb5000005134753276,True,False,8.4,7.6
229364,106.77,osgb5000005134753276,True,False,8.4,7.6
229365,106.78,osgb5000005134753276,True,False,8.4,7.6
229366,106.78,osgb5000005134753276,True,False,8.4,7.6
229367,106.79,osgb5000005134753276,False,False,8.4,7.6
229368,106.81,osgb5000005134753276,False,False,8.4,7.6
229369,106.78,osgb5000005134753276,False,False,8.4,7.6
229370,106.8,osgb5000005134753276,False,False,8.4,7.6
229371,106.78,osgb5000005134753276,False,False,8.4,7.6
229372,106.77,osgb5000005134753276,False,False,8.4,7.6
230005,107.92,osgb5000005134753276,False,False,8.4,7.6
230006,107.32,osgb5000005134753276,False,False,8.4,7.6
230007,106.96,osgb5000005134753276,False,False,8.4,7.6
230008,106.82,osgb5000005134753276,True,False,8.4,7.6
230009,106.82,osgb5000005134753276,True,False,8.4,7.6
230010,106.8,osgb5000005134753276,True,False,8.4,7.6
230011,106.77,osgb5000005134753276,True,False,8.4,7.6
230012,106.8,osgb5000005134753276,True,False,8.4,7.6
230013,106.78,osgb5000005134753276,True,False,8.4,7.6
230014,106.79,osgb5000005134753276,True,False,8.4,7.6
230015,106.79,osgb5000005134753276,True,False,8.4,7.6
230016,106.81,osgb5000005134753276,True,False,8.4,7.6
230017,106.79,osgb5000005134753276,True,False,8.4,7.6
230018,106.81,osgb5000005134753276,False,False,8.4,7.6
230019,106.79,osgb5000005134753276,False,False,8.4,7.6
230020,106.81,osgb5000005134753276,False,False,8.4,7.6
230021,106.82,osgb5000005134753276,False,False,8.4,7.6
230022,106.78,osgb5000005134753276,False,False,8.4,7.6
230023,106.8,osgb5000005134753276,False,False,8.4,7.6
230024,106.8,osgb5000005134753276,False,False,8.4,7.6
230679,109.31,osgb5000005134753276,False,False,8.4,7.6
230683,108.96,osgb5000005134753276,False,False,8.4,7.6
230684,108.53,osgb5000005134753276,False,False,8.4,7.6
230685,108.13,osgb5000005134753276,False,False,8.4,7.6
