pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
164908,120.58,osgb1000020002198,True,False,5.25,4.5
170147,120.92,osgb1000020002198,True,False,5.25,4.5
170148,120.71,osgb1000020002198,True,False,5.25,4.5
170721,120.55,osgb1000020002198,True,False,5.25,4.5
164902,121.65,osgb1000020002198,True,False,5.25,4.5
165881,121.45,osgb1000020002198,True,False,5.25,4.5
165882,121.66,osgb1000020002198,True,False,5.25,4.5
166374,121.5,osgb1000020002198,True,False,5.25,4.5
168474,121.49,osgb1000020002198,True,False,5.25,4.5
168475,121.65,osgb1000020002198,True,False,5.25,4.5
169025,121.14,osgb1000020002198,True,False,5.25,4.5
169026,121.35,osgb1000020002198,True,False,5.25,4.5
169027,121.57,osgb1000020002198,True,False,5.25,4.5
169577,120.78,osgb1000020002198,True,False,5.25,4.5
169578,121.01,osgb1000020002198,True,False,5.25,4.5
169579,121.24,osgb1000020002198,True,False,5.25,4.5
169580,121.46,osgb1000020002198,True,False,5.25,4.5
169581,121.64,osgb1000020002198,True,False,5.25,4.5
170139,120.9,osgb1000020002198,True,False,5.25,4.5
170140,121.12,osgb1000020002198,True,False,5.25,4.5
170141,121.34,osgb1000020002198,True,False,5.25,4.5
170142,121.54,osgb1000020002198,True,False,5.25,4.5
170711,120.76,osgb1000020002198,True,False,5.25,4.5
170712,120.97,osgb1000020002198,True,False,5.25,4.5
170713,121.25,osgb1000020002198,True,False,5.25,4.5
170714,121.46,osgb1000020002198,True,False,5.25,4.5
170715,121.62,osgb1000020002198,True,False,5.25,4.5
171280,120.86,osgb1000020002198,True,False,5.25,4.5
171281,121.1,osgb1000020002198,True,False,5.25,4.5
171282,121.32,osgb1000020002198,True,False,5.25,4.5
171283,121.53,osgb1000020002198,True,False,5.25,4.5
171849,121.16,osgb1000020002198,True,False,5.25,4.5
171850,121.42,osgb1000020002198,True,False,5.25,4.5
171851,121.62,osgb1000020002198,True,False,5.25,4.5
172408,121.53,osgb1000020002198,True,False,5.25,4.5
173501,121.29,osgb1000020002198,True,False,5.25,4.5
173502,121.51,osgb1000020002198,True,False,5.25,4.5
174048,121.66,osgb1000020002198,True,False,5.25,4.5
169023,120.69,osgb1000020002198,False,False,5.25,4.5
172963,120.72,osgb1000020002198,False,False,5.25,4.5
174044,120.65,osgb1000020002198,False,False,5.25,4.5
176290,120.7,osgb1000020002198,False,False,5.25,4.5
160834,120.94,osgb1000020002198,False,False,5.25,4.5
161367,120.54,osgb1000020002198,False,False,5.25,4.5
161368,120.81,osgb1000020002198,False,False,5.25,4.5
161369,120.99,osgb1000020002198,False,False,5.25,4.5
162388,120.67,osgb1000020002198,False,False,5.25,4.5
162389,120.83,osgb1000020002198,False,False,5.25,4.5
162390,120.99,osgb1000020002198,False,False,5.25,4.5
162883,120.39,osgb1000020002198,False,False,5.25,4.5
162884,120.59,osgb1000020002198,False,False,5.25,4.5
162885,120.59,osgb1000020002198,False,False,5.25,4.5
162886,120.9,osgb1000020002198,False,False,5.25,4.5
162887,121.05,osgb1000020002198,False,False,5.25,4.5
164395,120.49,osgb1000020002198,False,False,5.25,4.5
164396,120.61,osgb1000020002198,False,False,5.25,4.5
164397,120.83,osgb1000020002198,False,False,5.25,4.5
164398,120.96,osgb1000020002198,False,False,5.25,4.5
164911,120.3,osgb1000020002198,False,False,5.25,4.5
164912,120.52,osgb1000020002198,False,False,5.25,4.5
164913,120.72,osgb1000020002198,False,False,5.25,4.5
164914,120.9,osgb1000020002198,False,False,5.25,4.5
164915,121.05,osgb1000020002198,False,False,5.25,4.5
165407,120.42,osgb1000020002198,False,False,5.25,4.5
165408,120.63,osgb1000020002198,False,False,5.25,4.5
165409,120.79,osgb1000020002198,False,False,5.25,4.5
