pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
53946,120.22,osgb1000020005762,True,False,6.55,2.5
53947,120.22,osgb1000020005762,True,False,6.55,2.5
53948,120.22,osgb1000020005762,True,False,6.55,2.5
53949,120.23,osgb1000020005762,True,False,6.55,2.5
53950,120.24,osgb1000020005762,True,False,6.55,2.5
54305,120.2,osgb1000020005762,True,False,6.55,2.5
54306,120.2,osgb1000020005762,True,False,6.55,2.5
54307,120.2,osgb1000020005762,True,False,6.55,2.5
58274,120.51,osgb1000020005762,True,False,6.55,2.5
58275,120.48,osgb1000020005762,True,False,6.55,2.5
58276,120.47,osgb1000020005762,True,False,6.55,2.5
58277,120.44,osgb1000020005762,True,False,6.55,2.5
58278,120.39,osgb1000020005762,True,False,6.55,2.5
58279,120.35,osgb1000020005762,True,False,6.55,2.5
58280,120.41,osgb1000020005762,True,False,6.55,2.5
58281,120.52,osgb1000020005762,True,False,6.55,2.5
59591,120.46,osgb1000020005762,True,False,6.55,2.5
59939,120.38,osgb1000020005762,True,False,6.55,2.5
59940,120.39,osgb1000020005762,True,False,6.55,2.5
59941,120.28,osgb1000020005762,True,False,6.55,2.5
60283,120.4,osgb1000020005762,True,False,6.55,2.5
60615,120.42,osgb1000020005762,True,False,6.55,2.5
60616,120.42,osgb1000020005762,True,False,6.55,2.5
60617,120.42,osgb1000020005762,True,False,6.55,2.5
60618,120.36,osgb1000020005762,True,False,6.55,2.5
53228,120.29,osgb1000020005762,False,False,6.55,2.5
53951,120.22,osgb1000020005762,False,False,6.55,2.5
54640,120.43,osgb1000020005762,False,False,6.55,2.5
55642,120.14,osgb1000020005762,False,False,6.55,2.5
57451,120.53,osgb1000020005762,False,False,6.55,2.5
59229,120.49,osgb1000020005762,False,False,6.55,2.5
59930,120.59,osgb1000020005762,False,False,6.55,2.5
60609,120.55,osgb1000020005762,False,False,6.55,2.5
59956,124.21,osgb1000020005762,True,False,6.55,2.5
59957,124.56,osgb1000020005762,True,False,6.55,2.5
59958,124.72,osgb1000020005762,True,False,6.55,2.5
59959,125.06,osgb1000020005762,True,False,6.55,2.5
59960,125.24,osgb1000020005762,True,False,6.55,2.5
59961,125.55,osgb1000020005762,True,False,6.55,2.5
59962,125.81,osgb1000020005762,True,False,6.55,2.5
