pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
150057,54.24,osgb5000005262592293,True,False,0.7,
150397,54.23,osgb5000005262592293,True,False,0.7,
150398,54.28,osgb5000005262592293,True,False,0.7,
150755,54.31,osgb5000005262592293,True,False,0.7,
150756,54.34,osgb5000005262592293,True,False,0.7,
150758,54.4,osgb5000005262592293,True,False,0.7,
150759,54.4,osgb5000005262592293,True,False,0.7,
150760,54.37,osgb5000005262592293,True,False,0.7,
151107,54.33,osgb5000005262592293,True,False,0.7,
151108,54.34,osgb5000005262592293,True,False,0.7,
151109,54.36,osgb5000005262592293,True,False,0.7,
151110,54.38,osgb5000005262592293,True,False,0.7,
151113,54.43,osgb5000005262592293,True,False,0.7,
151114,54.44,osgb5000005262592293,True,False,0.7,
151453,54.38,osgb5000005262592293,True,False,0.7,
151454,54.42,osgb5000005262592293,True,False,0.7,
151455,54.45,osgb5000005262592293,True,False,0.7,
151457,54.43,osgb5000005262592293,True,False,0.7,
151781,54.39,osgb5000005262592293,True,False,0.7,
151782,54.43,osgb5000005262592293,True,False,0.7,
151783,54.39,osgb5000005262592293,True,False,0.7,
151784,54.45,osgb5000005262592293,True,False,0.7,
151785,54.5,osgb5000005262592293,True,False,0.7,
151786,54.51,osgb5000005262592293,True,False,0.7,
151787,54.54,osgb5000005262592293,True,False,0.7,
151788,54.55,osgb5000005262592293,True,False,0.7,
151789,54.55,osgb5000005262592293,True,False,0.7,
152056,54.46,osgb5000005262592293,True,False,0.7,
152057,54.54,osgb5000005262592293,True,False,0.7,
152058,54.57,osgb5000005262592293,True,False,0.7,
152059,54.49,osgb5000005262592293,True,False,0.7,
152060,54.59,osgb5000005262592293,True,False,0.7,
152061,54.55,osgb5000005262592293,True,False,0.7,
152062,54.62,osgb5000005262592293,True,False,0.7,
152063,54.6,osgb5000005262592293,True,False,0.7,
152064,54.59,osgb5000005262592293,True,False,0.7,
152304,54.48,osgb5000005262592293,True,False,0.7,
152305,54.5,osgb5000005262592293,True,False,0.7,
152306,54.52,osgb5000005262592293,True,False,0.7,
152307,54.57,osgb5000005262592293,True,False,0.7,
152308,54.57,osgb5000005262592293,True,False,0.7,
152309,54.6,osgb5000005262592293,True,False,0.7,
152310,54.62,osgb5000005262592293,True,False,0.7,
152311,54.63,osgb5000005262592293,True,False,0.7,
152312,54.63,osgb5000005262592293,True,False,0.7,
152549,54.55,osgb5000005262592293,True,False,0.7,
152550,54.64,osgb5000005262592293,True,False,0.7,
152551,54.59,osgb5000005262592293,True,False,0.7,
152552,54.63,osgb5000005262592293,True,False,0.7,
