pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
140667,54.38,osgb5000005262593494,False,False,0.25,
140991,54.34,osgb5000005262593494,False,False,0.25,
141294,54.33,osgb5000005262593494,False,False,0.25,
141596,54.2,osgb5000005262593494,True,False,0.25,
141597,54.15,osgb5000005262593494,True,False,0.25,
141881,54.35,osgb5000005262593494,False,False,0.25,
141882,54.19,osgb5000005262593494,False,False,0.25,
141885,54.3,osgb5000005262593494,True,False,0.25,
141886,54.3,osgb5000005262593494,True,False,0.25,
141887,54.23,osgb5000005262593494,True,False,0.25,
141888,54.25,osgb5000005262593494,True,False,0.25,
142153,54.22,osgb5000005262593494,False,False,0.25,
142156,54.17,osgb5000005262593494,True,False,0.25,
142157,54.23,osgb5000005262593494,True,False,0.25,
142158,54.15,osgb5000005262593494,True,False,0.25,
142159,54.16,osgb5000005262593494,True,False,0.25,
142162,54.11,osgb5000005262593494,True,False,0.25,
142433,54.23,osgb5000005262593494,True,False,0.25,
142434,54.23,osgb5000005262593494,True,False,0.25,
142435,54.23,osgb5000005262593494,True,False,0.25,
142437,54.15,osgb5000005262593494,True,False,0.25,
142438,54.14,osgb5000005262593494,True,False,0.25,
142439,54.12,osgb5000005262593494,True,False,0.25,
142719,54.16,osgb5000005262593494,True,False,0.25,
142722,54.15,osgb5000005262593494,True,False,0.25,
142723,54.15,osgb5000005262593494,True,False,0.25,
142725,54.15,osgb5000005262593494,True,False,0.25,
142727,54.06,osgb5000005262593494,True,False,0.25,
142728,54.02,osgb5000005262593494,True,False,0.25,
142729,54.03,osgb5000005262593494,True,False,0.25,
143004,54.17,osgb5000005262593494,True,False,0.25,
143005,54.2,osgb5000005262593494,True,False,0.25,
143008,54.23,osgb5000005262593494,True,False,0.25,
143009,54.16,osgb5000005262593494,True,False,0.25,
143010,54.18,osgb5000005262593494,True,False,0.25,
143011,54.1,osgb5000005262593494,True,False,0.25,
143012,54.14,osgb5000005262593494,True,False,0.25,
143013,54.07,osgb5000005262593494,True,False,0.25,
143015,54.0,osgb5000005262593494,True,False,0.25,
143018,54.01,osgb5000005262593494,False,False,0.25,
143291,54.19,osgb5000005262593494,True,False,0.25,
143292,54.3,osgb5000005262593494,True,False,0.25,
143294,54.21,osgb5000005262593494,True,False,0.25,
143298,54.0,osgb5000005262593494,True,False,0.25,
143299,54.02,osgb5000005262593494,True,False,0.25,
