pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
186650,126.14,osgb1000043085181,False,False,2.1,2.0
186651,126.6,osgb1000043085181,False,False,2.1,2.0
186652,126.61,osgb1000043085181,False,False,2.1,2.0
186653,128.08,osgb1000043085181,False,False,2.1,2.0
187288,127.58,osgb1000043085181,False,False,2.1,2.0
187289,127.66,osgb1000043085181,False,False,2.1,2.0
187290,126.38,osgb1000043085181,False,False,2.1,2.0
187292,128.14,osgb1000043085181,False,False,2.1,2.0
187293,128.18,osgb1000043085181,False,False,2.1,2.0
187912,128.13,osgb1000043085181,False,False,2.1,2.0
187913,128.18,osgb1000043085181,False,False,2.1,2.0
187914,128.23,osgb1000043085181,False,False,2.1,2.0
187915,128.32,osgb1000043085181,False,False,2.1,2.0
187916,128.38,osgb1000043085181,False,False,2.1,2.0
187911,132.42,osgb1000043085181,False,False,2.1,2.0
188524,128.26,osgb1000043085181,False,False,2.1,2.0
188525,128.31,osgb1000043085181,False,False,2.1,2.0
188526,128.36,osgb1000043085181,False,False,2.1,2.0
188521,130.21,osgb1000043085181,False,False,2.1,2.0
188522,128.13,osgb1000043085181,False,False,2.1,2.0
188523,128.19,osgb1000043085181,False,False,2.1,2.0
188527,125.96,osgb1000043085181,False,False,2.1,2.0
189133,128.39,osgb1000043085181,False,False,2.1,2.0
189128,128.51,osgb1000043085181,False,False,2.1,2.0
189129,128.14,osgb1000043085181,False,False,2.1,2.0
189130,128.17,osgb1000043085181,False,False,2.1,2.0
189131,128.26,osgb1000043085181,False,False,2.1,2.0
189132,128.32,osgb1000043085181,False,False,2.1,2.0
189134,125.93,osgb1000043085181,False,False,2.1,2.0
189750,128.06,osgb1000043085181,True,False,2.1,2.0
189751,128.13,osgb1000043085181,True,False,2.1,2.0
189752,128.21,osgb1000043085181,False,False,2.1,2.0
189753,128.22,osgb1000043085181,False,False,2.1,2.0
189754,128.31,osgb1000043085181,False,False,2.1,2.0
189755,127.9,osgb1000043085181,False,False,2.1,2.0
189756,127.72,osgb1000043085181,False,False,2.1,2.0
190376,128.08,osgb1000043085181,True,False,2.1,2.0
190377,128.18,osgb1000043085181,True,False,2.1,2.0
190378,128.25,osgb1000043085181,True,False,2.1,2.0
190379,128.29,osgb1000043085181,False,False,2.1,2.0
190380,128.37,osgb1000043085181,False,False,2.1,2.0
190381,126.5,osgb1000043085181,False,False,2.1,2.0
191018,128.09,osgb1000043085181,True,False,2.1,2.0
191019,128.14,osgb1000043085181,True,False,2.1,2.0
191020,128.19,osgb1000043085181,True,False,2.1,2.0
191021,128.25,osgb1000043085181,True,False,2.1,2.0
191022,128.33,osgb1000043085181,True,False,2.1,2.0
191023,128.39,osgb1000043085181,True,False,2.1,2.0
191024,125.96,osgb1000043085181,False,False,2.1,2.0
191664,128.1,osgb1000043085181,False,False,2.1,2.0
191665,128.14,osgb1000043085181,False,False,2.1,2.0
191666,128.19,osgb1000043085181,True,False,2.1,2.0
191667,128.29,osgb1000043085181,True,False,2.1,2.0
191668,128.37,osgb1000043085181,True,False,2.1,2.0
191669,126.76,osgb1000043085181,True,False,2.1,2.0
192319,128.13,osgb1000043085181,False,False,2.1,2.0
192320,128.19,osgb1000043085181,False,False,2.1,2.0
192325,125.95,osgb1000043085181,True,False,2.1,2.0
192321,128.2,osgb1000043085181,False,False,2.1,2.0
192322,128.24,osgb1000043085181,False,False,2.1,2.0
192323,128.3,osgb1000043085181,False,False,2.1,2.0
192324,128.33,osgb1000043085181,True,False,2.1,2.0
192971,128.18,osgb1000043085181,False,False,2.1,2.0
192972,128.26,osgb1000043085181,False,False,2.1,2.0
192973,128.32,osgb1000043085181,False,False,2.1,2.0
192974,128.4,osgb1000043085181,False,False,2.1,2.0
192970,128.09,osgb1000043085181,False,False,2.1,2.0
192975,127.21,osgb1000043085181,False,False,2.1,2.0
193602,128.34,osgb1000043085181,False,False,2.1,2.0
193603,128.38,osgb1000043085181,False,False,2.1,2.0
193598,128.9,osgb1000043085181,False,False,2.1,2.0
193599,128.17,osgb1000043085181,False,False,2.1,2.0
193600,128.21,osgb1000043085181,False,False,2.1,2.0
193601,128.27,osgb1000043085181,False,False,2.1,2.0
193604,126.28,osgb1000043085181,False,False,2.1,2.0
194226,128.18,osgb1000043085181,False,False,2.1,2.0
194227,128.19,osgb1000043085181,False,False,2.1,2.0
194228,128.27,osgb1000043085181,False,False,2.1,2.0
194229,128.38,osgb1000043085181,False,False,2.1,2.0
194230,127.48,osgb1000043085181,False,False,2.1,2.0
194846,128.33,osgb1000043085181,False,False,2.1,2.0
194847,126.86,osgb1000043085181,False,False,2.1,2.0
194848,125.95,osgb1000043085181,False,False,2.1,2.0
187291,128.09,osgb1000043085181,False,False,2.1,2.0
187286,126.12,osgb1000043085181,False,True,2.1,2.0
187287,126.26,osgb1000043085181,False,True,2.1,2.0
187909,128.26,osgb1000043085181,False,True,2.1,2.0
187910,134.57,osgb1000043085181,False,True,2.1,2.0
188520,130.83,osgb1000043085181,False,True,2.1,2.0
189127,128.28,osgb1000043085181,False,True,2.1,2.0
189135,125.92,osgb1000043085181,False,True,2.1,2.0
189749,126.64,osgb1000043085181,False,True,2.1,2.0
189757,125.92,osgb1000043085181,False,True,2.1,2.0
190375,127.98,osgb1000043085181,False,True,2.1,2.0
190382,125.87,osgb1000043085181,False,False,2.1,2.0
190383,125.93,osgb1000043085181,False,True,2.1,2.0
191017,127.4,osgb1000043085181,False,True,2.1,2.0
191025,125.92,osgb1000043085181,False,True,2.1,2.0
191663,127.23,osgb1000043085181,False,False,2.1,2.0
191670,125.78,osgb1000043085181,False,False,2.1,2.0
191671,125.91,osgb1000043085181,False,True,2.1,2.0
192318,127.54,osgb1000043085181,False,True,2.1,2.0
192326,125.91,osgb1000043085181,False,True,2.1,2.0
192969,128.05,osgb1000043085181,False,False,2.1,2.0
192976,125.94,osgb1000043085181,False,False,2.1,2.0
193597,133.68,osgb1000043085181,False,True,2.1,2.0
193605,125.9,osgb1000043085181,False,True,2.1,2.0
194231,125.95,osgb1000043085181,False,True,2.1,2.0
194849,125.89,osgb1000043085181,False,True,2.1,2.0
195495,125.97,osgb1000043085181,False,True,2.1,2.0
