pixel_id,easting,northing,elevation,aspect
437161,402928.29308015323,200348.84932041288,122.84,70.43
437162,402929.29308015323,200348.84932041288,122.74,74.36
437163,402930.29308015323,200348.84932041288,122.7,81.12
437323,402921.29308015323,200347.84932041288,123.43,262.12
437324,402922.29308015323,200347.84932041288,123.46,40.6
437325,402923.29308015323,200347.84932041288,123.39,68.2
437326,402924.29308015323,200347.84932041288,123.27,69.84
437487,402921.29308015323,200346.84932041288,123.42,260.42
437488,402922.29308015323,200346.84932041288,123.51,293.21
437489,402923.29308015323,200346.84932041288,123.48,64.09
437490,402924.29308015323,200346.84932041288,123.31,69.72
431506,402899.29308015323,200375.84932041288,121.95,329.88
431507,402900.29308015323,200375.84932041288,121.98,11.81
431742,402899.29308015323,200374.84932041288,122.04,290.82
431743,402900.29308015323,200374.84932041288,122.06,2.29
431744,402901.29308015323,200374.84932041288,122.15,343.77
431745,402902.29308015323,200374.84932041288,122.22,326.4
431746,402903.29308015323,200374.84932041288,122.25,345.14
431970,402898.29308015323,200373.84932041288,121.93,307.0
431971,402899.29308015323,200373.84932041288,122.07,306.34
431972,402900.29308015323,200373.84932041288,122.18,291.5
431973,402901.29308015323,200373.84932041288,122.24,301.55
431974,402902.29308015323,200373.84932041288,122.31,307.87
431975,402903.29308015323,200373.84932041288,122.37,325.31
431976,402904.29308015323,200373.84932041288,122.39,342.28
431977,402905.29308015323,200373.84932041288,122.43,345.16
432204,402898.29308015323,200372.84932041288,121.93,238.87
432205,402899.29308015323,200372.84932041288,122.03,256.83
432206,402900.29308015323,200372.84932041288,122.15,260.54
432207,402901.29308015323,200372.84932041288,122.24,270.0
432208,402902.29308015323,200372.84932041288,122.3,277.89
432209,402903.29308015323,200372.84932041288,122.42,287.95
432210,402904.29308015323,200372.84932041288,122.52,307.47
432211,402905.29308015323,200372.84932041288,122.6,327.09
432212,402906.29308015323,200372.84932041288,122.61,332.93
432213,402907.29308015323,200372.84932041288,122.72,334.07
432214,402908.29308015323,200372.84932041288,122.73,343.67
432215,402909.29308015323,200372.84932041288,122.77,347.15
432442,402899.29308015323,200371.84932041288,122.01,254.14
432443,402900.29308015323,200371.84932041288,122.13,254.95
432444,402901.29308015323,200371.84932041288,122.26,254.48
432445,402902.29308015323,200371.84932041288,122.32,258.69
432446,402903.29308015323,200371.84932041288,122.42,261.67
432447,402904.29308015323,200371.84932041288,122.51,258.69
432448,402905.29308015323,200371.84932041288,122.6,263.66
432449,402906.29308015323,200371.84932041288,122.69,279.33
432450,402907.29308015323,200371.84932041288,122.77,291.04
432451,402908.29308015323,200371.84932041288,122.87,312.51
432452,402909.29308015323,200371.84932041288,122.89,332.79
432453,402910.29308015323,200371.84932041288,122.9,338.81
432454,402911.29308015323,200371.84932041288,122.95,346.49
432455,402912.29308015323,200371.84932041288,123.04,347.47
432682,402899.29308015323,200370.84932041288,121.97,234.72
432683,402900.29308015323,200370.84932041288,122.08,243.97
432684,402901.29308015323,200370.84932041288,122.19,239.25
432685,402902.29308015323,200370.84932041288,122.27,244.9
432686,402903.29308015323,200370.84932041288,122.39,252.38
432687,402904.29308015323,200370.84932041288,122.49,250.56
432688,402905.29308015323,200370.84932041288,122.55,254.36
432689,402906.29308015323,200370.84932041288,122.67,260.07
432690,402907.29308015323,200370.84932041288,122.76,254.9
432691,402908.29308015323,200370.84932041288,122.84,255.17
432692,402909.29308015323,200370.84932041288,122.95,277.43
432693,402910.29308015323,200370.84932041288,123.05,302.47
432694,402911.29308015323,200370.84932041288,123.16,319.16
432695,402912.29308015323,200370.84932041288,123.14,331.8
432696,402913.29308015323,200370.84932041288,123.18,338.32
432697,402914.29308015323,200370.84932041288,123.21,335.82
432918,402899.29308015323,200369.84932041288,121.95,264.19
432919,402900.29308015323,200369.84932041288,122.02,248.46
432920,402901.29308015323,200369.84932041288,122.12,249.52
432921,402902.29308015323,200369.84932041288,122.24,253.12
432922,402903.29308015323,200369.84932041288,122.35,252.38
432923,402904.29308015323,200369.84932041288,122.46,246.19
432924,402905.29308015323,200369.84932041288,122.53,253.24
432925,402906.29308015323,200369.84932041288,122.67,257.4
432926,402907.29308015323,200369.84932041288,122.74,249.68
432927,402908.29308015323,200369.84932041288,122.78,253.44
432928,402909.29308015323,200369.84932041288,122.92,256.26
432929,402910.29308015323,200369.84932041288,123.02,252.47
432930,402911.29308015323,200369.84932041288,123.1,256.37
432931,402912.29308015323,200369.84932041288,123.21,281.31
432932,402913.29308015323,200369.84932041288,123.29,308.02
433165,402899.29308015323,200368.84932041288,121.89,237.24
433166,402900.29308015323,200368.84932041288,122.02,263.83
433167,402901.29308015323,200368.84932041288,122.09,257.23
433168,402902.29308015323,200368.84932041288,122.22,251.18
433169,402903.29308015323,200368.84932041288,122.32,250.77
433170,402904.29308015323,200368.84932041288,122.41,254.88
433171,402905.29308015323,200368.84932041288,122.48,263.11
433172,402906.29308015323,200368.84932041288,122.64,262.45
433173,402907.29308015323,200368.84932041288,122.7,257.47
433174,402908.29308015323,200368.84932041288,122.79,261.43
433175,402909.29308015323,200368.84932041288,122.89,259.46
433176,402910.29308015323,200368.84932041288,123.0,256.68
433177,402911.29308015323,200368.84932041288,123.08,255.41
433178,402912.29308015323,200368.84932041288,123.19,251.57
433179,402913.29308015323,200368.84932041288,123.28,254.36
433413,402900.29308015323,200367.84932041288,122.02,229.49
433414,402901.29308015323,200367.84932041288,122.08,250.51
433415,402902.29308015323,200367.84932041288,122.15,253.24
433416,402903.29308015323,200367.84932041288,122.27,256.11
433417,402904.29308015323,200367.84932041288,122.41,259.22
433418,402905.29308015323,200367.84932041288,122.51,259.92
433419,402906.29308015323,200367.84932041288,122.65,252.47
433420,402907.29308015323,200367.84932041288,122.69,251.57
433421,402908.29308015323,200367.84932041288,122.78,259.0
433422,402909.29308015323,200367.84932041288,122.86,256.14
433423,402910.29308015323,200367.84932041288,122.98,251.12
433424,402911.29308015323,200367.84932041288,123.06,248.2
433425,402912.29308015323,200367.84932041288,123.14,249.7
433426,402913.29308015323,200367.84932041288,123.22,249.84
433658,402900.29308015323,200366.84932041288,121.96,249.65
433659,402901.29308015323,200366.84932041288,122.04,250.01
433660,402902.29308015323,200366.84932041288,122.15,251.56
433661,402903.29308015323,200366.84932041288,122.26,250.46
433662,402904.29308015323,200366.84932041288,122.37,246.16
433663,402905.29308015323,200366.84932041288,122.46,241.78
433664,402906.29308015323,200366.84932041288,122.56,237.22
433665,402907.29308015323,200366.84932041288,122.64,245.77
433666,402908.29308015323,200366.84932041288,122.78,254.75
433667,402909.29308015323,200366.84932041288,122.83,255.58
433668,402910.29308015323,200366.84932041288,122.94,253.95
433669,402911.29308015323,200366.84932041288,123.0,252.55
433670,402912.29308015323,200366.84932041288,123.13,256.14
433671,402913.29308015323,200366.84932041288,123.21,257.23
433672,402914.29308015323,200366.84932041288,123.3,257.73
433898,402900.29308015323,200365.84932041288,121.93,256.91
433899,402901.29308015323,200365.84932041288,122.04,248.63
433900,402902.29308015323,200365.84932041288,122.08,249.7
433901,402903.29308015323,200365.84932041288,122.19,251.17
433902,402904.29308015323,200365.84932041288,122.31,249.96
433903,402905.29308015323,200365.84932041288,122.41,250.71
433904,402906.29308015323,200365.84932041288,122.51,251.56
433905,402907.29308015323,200365.84932041288,122.6,251.16
433906,402908.29308015323,200365.84932041288,122.74,249.15
433907,402909.29308015323,200365.84932041288,122.82,247.2
433908,402910.29308015323,200365.84932041288,122.92,250.64
433909,402911.29308015323,200365.84932041288,123.01,255.78
433910,402912.29308015323,200365.84932041288,123.08,255.78
433911,402913.29308015323,200365.84932041288,123.2,250.14
433912,402914.29308015323,200365.84932041288,123.28,251.17
434136,402901.29308015323,200364.84932041288,121.97,246.62
434137,402902.29308015323,200364.84932041288,122.09,257.62
434138,402903.29308015323,200364.84932041288,122.18,260.88
434139,402904.29308015323,200364.84932041288,122.29,255.8
434140,402905.29308015323,200364.84932041288,122.39,254.51
434141,402906.29308015323,200364.84932041288,122.5,252.95
434142,402907.29308015323,200364.84932041288,122.58,250.68
434143,402908.29308015323,200364.84932041288,122.67,249.15
434144,402909.29308015323,200364.84932041288,122.79,243.1
434145,402910.29308015323,200364.84932041288,122.84,243.74
434146,402911.29308015323,200364.84932041288,122.98,249.59
434147,402912.29308015323,200364.84932041288,123.08,249.62
434148,402913.29308015323,200364.84932041288,123.14,247.62
434149,402914.29308015323,200364.84932041288,123.23,250.77
434369,402901.29308015323,200363.84932041288,121.92,227.02
434370,402902.29308015323,200363.84932041288,122.06,250.43
434371,402903.29308015323,200363.84932041288,122.17,246.8
434372,402904.29308015323,200363.84932041288,122.24,245.56
434373,402905.29308015323,200363.84932041288,122.36,249.66
434374,402906.29308015323,200363.84932041288,122.45,255.47
434375,402907.29308015323,200363.84932041288,122.54,257.47
434376,402908.29308015323,200363.84932041288,122.65,252.48
434377,402909.29308015323,200363.84932041288,122.74,250.15
434378,402910.29308015323,200363.84932041288,122.82,257.85
434379,402911.29308015323,200363.84932041288,122.92,261.16
434380,402912.29308015323,200363.84932041288,123.04,255.17
434381,402913.29308015323,200363.84932041288,123.11,254.17
434382,402914.29308015323,200363.84932041288,123.22,258.18
434383,402915.29308015323,200363.84932041288,123.33,253.95
434598,402901.29308015323,200362.84932041288,121.93,251.96
434599,402902.29308015323,200362.84932041288,121.98,246.63
434600,402903.29308015323,200362.84932041288,122.12,244.29
434601,402904.29308015323,200362.84932041288,122.19,245.9
434602,402905.29308015323,200362.84932041288,122.3,249.72
434603,402906.29308015323,200362.84932041288,122.45,250.82
434604,402907.29308015323,200362.84932041288,122.56,252.03
434605,402908.29308015323,200362.84932041288,122.6,257.8
434606,402909.29308015323,200362.84932041288,122.71,264.29
434607,402910.29308015323,200362.84932041288,122.81,267.28
434608,402911.29308015323,200362.84932041288,122.95,262.27
434609,402912.29308015323,200362.84932041288,123.03,250.47
434610,402913.29308015323,200362.84932041288,123.09,253.95
434611,402914.29308015323,200362.84932041288,123.19,260.22
434612,402915.29308015323,200362.84932041288,123.3,259.63
434813,402902.29308015323,200361.84932041288,121.96,234.73
434814,402903.29308015323,200361.84932041288,122.06,255.96
434815,402904.29308015323,200361.84932041288,122.17,261.87
434816,402905.29308015323,200361.84932041288,122.27,262.63
434817,402906.29308015323,200361.84932041288,122.36,253.97
434818,402907.29308015323,200361.84932041288,122.49,245.56
434819,402908.29308015323,200361.84932041288,122.6,250.35
434820,402909.29308015323,200361.84932041288,122.73,256.43
434821,402910.29308015323,200361.84932041288,122.81,256.29
434822,402911.29308015323,200361.84932041288,122.91,248.63
434823,402912.29308015323,200361.84932041288,122.96,243.43
434824,402913.29308015323,200361.84932041288,123.06,250.25
434825,402914.29308015323,200361.84932041288,123.19,252.35
434826,402915.29308015323,200361.84932041288,123.29,247.78
435016,402902.29308015323,200360.84932041288,121.94,236.5
435017,402903.29308015323,200360.84932041288,122.03,258.23
435018,402904.29308015323,200360.84932041288,122.19,256.91
435019,402905.29308015323,200360.84932041288,122.27,252.44
435020,402906.29308015323,200360.84932041288,122.4,254.98
435021,402907.29308015323,200360.84932041288,122.44,256.68
435022,402908.29308015323,200360.84932041288,122.54,254.86
435023,402909.29308015323,200360.84932041288,122.65,251.18
435024,402910.29308015323,200360.84932041288,122.78,246.45
435025,402911.29308015323,200360.84932041288,122.87,244.8
435026,402912.29308015323,200360.84932041288,122.95,250.02
435027,402913.29308015323,200360.84932041288,123.03,250.14
435028,402914.29308015323,200360.84932041288,123.11,248.43
435029,402915.29308015323,200360.84932041288,123.24,242.78
435030,402916.29308015323,200360.84932041288,123.28,242.42
435206,402902.29308015323,200359.84932041288,121.88,257.2
435207,402903.29308015323,200359.84932041288,122.02,258.69
435208,402904.29308015323,200359.84932041288,122.13,249.36
435209,402905.29308015323,200359.84932041288,122.19,246.45
435210,402906.29308015323,200359.84932041288,122.31,248.43
435211,402907.29308015323,200359.84932041288,122.45,248.57
435212,402908.29308015323,200359.84932041288,122.55,249.84
435213,402909.29308015323,200359.84932041288,122.64,249.15
435214,402910.29308015323,200359.84932041288,122.74,239.28
435215,402911.29308015323,200359.84932041288,122.8,234.46
435216,402912.29308015323,200359.84932041288,122.93,239.7
435217,402913.29308015323,200359.84932041288,122.99,243.1
435218,402914.29308015323,200359.84932041288,123.1,246.63
435219,402915.29308015323,200359.84932041288,123.2,245.33
435220,402916.29308015323,200359.84932041288,123.28,251.1
435385,402903.29308015323,200358.84932041288,122.01,256.47
435386,402904.29308015323,200358.84932041288,122.09,246.41
435387,402905.29308015323,200358.84932041288,122.2,254.41
435388,402906.29308015323,200358.84932041288,122.3,257.11
435389,402907.29308015323,200358.84932041288,122.37,251.56
435390,402908.29308015323,200358.84932041288,122.47,248.96
435391,402909.29308015323,200358.84932041288,122.57,248.2
435392,402910.29308015323,200358.84932041288,122.69,245.56
435393,402911.29308015323,200358.84932041288,122.72,248.05
435394,402912.29308015323,200358.84932041288,122.84,249.06
435395,402913.29308015323,200358.84932041288,122.95,248.46
435396,402914.29308015323,200358.84932041288,123.03,247.93
435397,402915.29308015323,200358.84932041288,123.13,241.89
435398,402916.29308015323,200358.84932041288,123.24,244.0
435565,402903.29308015323,200357.84932041288,121.98,235.82
435566,402904.29308015323,200357.84932041288,122.02,239.03
435567,402905.29308015323,200357.84932041288,122.14,248.8
435568,402906.29308015323,200357.84932041288,122.28,250.34
435569,402907.29308015323,200357.84932041288,122.37,250.64
435570,402908.29308015323,200357.84932041288,122.48,251.57
435571,402909.29308015323,200357.84932041288,122.56,258.94
435572,402910.29308015323,200357.84932041288,122.65,267.71
435573,402911.29308015323,200357.84932041288,122.76,269.09
435574,402912.29308015323,200357.84932041288,122.83,267.06
435575,402913.29308015323,200357.84932041288,122.92,267.88
435576,402914.29308015323,200357.84932041288,123.04,263.85
435577,402915.29308015323,200357.84932041288,123.09,255.96
435578,402916.29308015323,200357.84932041288,123.17,256.91
435579,402917.29308015323,200357.84932041288,123.29,260.22
435746,402903.29308015323,200356.84932041288,121.92,228.02
435747,402904.29308015323,200356.84932041288,121.97,257.47
435748,402905.29308015323,200356.84932041288,122.11,257.53
435749,402906.29308015323,200356.84932041288,122.22,249.96
435750,402907.29308015323,200356.84932041288,122.32,243.43
435751,402908.29308015323,200356.84932041288,122.39,240.42
435752,402909.29308015323,200356.84932041288,122.52,247.22
435753,402910.29308015323,200356.84932041288,122.7,244.59
435754,402911.29308015323,200356.84932041288,122.72,239.86
435755,402912.29308015323,200356.84932041288,122.82,250.74
435756,402913.29308015323,200356.84932041288,122.95,251.13
435757,402914.29308015323,200356.84932041288,123.02,247.89
435758,402915.29308015323,200356.84932041288,123.08,259.33
435759,402916.29308015323,200356.84932041288,123.19,270.63
435760,402917.29308015323,200356.84932041288,123.31,271.3
435929,402904.29308015323,200355.84932041288,122.0,262.5
435930,402905.29308015323,200355.84932041288,122.09,259.51
435931,402906.29308015323,200355.84932041288,122.19,252.44
435932,402907.29308015323,200355.84932041288,122.29,253.86
435933,402908.29308015323,200355.84932041288,122.37,255.17
435934,402909.29308015323,200355.84932041288,122.44,250.82
435935,402910.29308015323,200355.84932041288,122.58,243.71
435936,402911.29308015323,200355.84932041288,122.64,241.39
435937,402912.29308015323,200355.84932041288,122.78,242.3
435938,402913.29308015323,200355.84932041288,122.85,235.78
435939,402914.29308015323,200355.84932041288,122.96,239.03
435940,402915.29308015323,200355.84932041288,123.06,249.14
435941,402916.29308015323,200355.84932041288,123.18,254.13
435942,402917.29308015323,200355.84932041288,123.31,249.06
436111,402904.29308015323,200354.84932041288,121.97,229.27
436112,402905.29308015323,200354.84932041288,122.07,251.57
436113,402906.29308015323,200354.84932041288,122.15,251.57
436114,402907.29308015323,200354.84932041288,122.25,255.65
436115,402908.29308015323,200354.84932041288,122.38,261.43
436116,402909.29308015323,200354.84932041288,122.43,265.6
436117,402910.29308015323,200354.84932041288,122.57,264.68
436118,402911.29308015323,200354.84932041288,122.66,263.29
436119,402912.29308015323,200354.84932041288,122.71,259.02
436120,402913.29308015323,200354.84932041288,122.81,254.48
436121,402914.29308015323,200354.84932041288,122.9,250.67
436122,402915.29308015323,200354.84932041288,123.01,248.08
436123,402916.29308015323,200354.84932041288,123.13,245.75
436124,402917.29308015323,200354.84932041288,123.23,240.58
436125,402918.29308015323,200354.84932041288,123.33,240.0
436288,402904.29308015323,200353.84932041288,121.92,250.83
436289,402905.29308015323,200353.84932041288,122.04,251.13
436290,402906.29308015323,200353.84932041288,122.12,254.75
436291,402907.29308015323,200353.84932041288,122.23,257.2
436292,402908.29308015323,200353.84932041288,122.34,257.11
436293,402909.29308015323,200353.84932041288,122.45,258.11
436294,402910.29308015323,200353.84932041288,122.53,255.47
436295,402911.29308015323,200353.84932041288,122.65,254.87
436296,402912.29308015323,200353.84932041288,122.73,261.38
436297,402913.29308015323,200353.84932041288,122.81,257.28
436298,402914.29308015323,200353.84932041288,122.89,249.08
436299,402915.29308015323,200353.84932041288,122.97,252.76
436300,402916.29308015323,200353.84932041288,123.08,256.27
436301,402917.29308015323,200353.84932041288,123.19,253.86
436302,402918.29308015323,200353.84932041288,123.27,250.14
436462,402904.29308015323,200352.84932041288,121.89,259.74
436463,402905.29308015323,200352.84932041288,122.0,249.91
436464,402906.29308015323,200352.84932041288,122.1,251.14
436465,402907.29308015323,200352.84932041288,122.21,253.97
436466,402908.29308015323,200352.84932041288,122.31,253.61
436467,402909.29308015323,200352.84932041288,122.42,247.38
436468,402910.29308015323,200352.84932041288,122.5,247.69
436469,402911.29308015323,200352.84932041288,122.6,251.15
436470,402912.29308015323,200352.84932041288,122.7,252.51
436471,402913.29308015323,200352.84932041288,122.79,252.18
436472,402914.29308015323,200352.84932041288,122.81,258.03
436473,402915.29308015323,200352.84932041288,122.95,263.11
436474,402916.29308015323,200352.84932041288,123.07,264.47
436475,402917.29308015323,200352.84932041288,123.19,264.67
436476,402918.29308015323,200352.84932041288,123.25,260.39
436632,402905.29308015323,200351.84932041288,121.95,251.57
436633,402906.29308015323,200351.84932041288,122.06,246.97
436634,402907.29308015323,200351.84932041288,122.16,248.96
436635,402908.29308015323,200351.84932041288,122.29,247.48
436636,402909.29308015323,200351.84932041288,122.37,245.07
436637,402910.29308015323,200351.84932041288,122.44,256.72
436638,402911.29308015323,200351.84932041288,122.59,257.86
436639,402912.29308015323,200351.84932041288,122.66,253.86
436640,402913.29308015323,200351.84932041288,122.78,260.94
436641,402914.29308015323,200351.84932041288,122.84,270.83
436642,402915.29308015323,200351.84932041288,122.96,265.18
436643,402916.29308015323,200351.84932041288,123.04,254.41
436644,402917.29308015323,200351.84932041288,123.19,251.57
436645,402918.29308015323,200351.84932041288,123.24,257.38
436646,402919.29308015323,200351.84932041288,123.31,259.99
436797,402905.29308015323,200350.84932041288,121.94,215.15
436798,402906.29308015323,200350.84932041288,122.01,230.97
436799,402907.29308015323,200350.84932041288,122.11,253.03
436800,402908.29308015323,200350.84932041288,122.25,248.07
436801,402909.29308015323,200350.84932041288,122.3,245.32
436802,402910.29308015323,200350.84932041288,122.47,250.87
436803,402911.29308015323,200350.84932041288,122.57,247.16
436804,402912.29308015323,200350.84932041288,122.62,250.25
436805,402913.29308015323,200350.84932041288,122.76,254.51
436806,402914.29308015323,200350.84932041288,122.84,255.02
436807,402915.29308015323,200350.84932041288,122.93,255.41
436808,402916.29308015323,200350.84932041288,123.01,252.95
436809,402917.29308015323,200350.84932041288,123.09,252.38
436810,402918.29308015323,200350.84932041288,123.24,253.77
436811,402919.29308015323,200350.84932041288,123.34,256.38
436968,402906.29308015323,200349.84932041288,121.97,254.96
436969,402907.29308015323,200349.84932041288,122.1,265.33
436970,402908.29308015323,200349.84932041288,122.21,265.36
436971,402909.29308015323,200349.84932041288,122.28,260.94
436972,402910.29308015323,200349.84932041288,122.36,256.55
436973,402911.29308015323,200349.84932041288,122.5,251.13
436974,402912.29308015323,200349.84932041288,122.6,250.25
436975,402913.29308015323,200349.84932041288,122.71,247.48
436976,402914.29308015323,200349.84932041288,122.81,244.98
436977,402915.29308015323,200349.84932041288,122.9,254.98
436978,402916.29308015323,200349.84932041288,123.0,266.38
436979,402917.29308015323,200349.84932041288,123.1,267.06
436980,402918.29308015323,200349.84932041288,123.19,254.88
436981,402919.29308015323,200349.84932041288,123.27,248.2
437139,402906.29308015323,200348.84932041288,121.97,286.9
437140,402907.29308015323,200348.84932041288,122.1,260.64
437141,402908.29308015323,200348.84932041288,122.23,252.95
437142,402909.29308015323,200348.84932041288,122.29,257.13
437143,402910.29308015323,200348.84932041288,122.4,263.37
437144,402911.29308015323,200348.84932041288,122.5,259.56
437145,402912.29308015323,200348.84932041288,122.56,254.88
437146,402913.29308015323,200348.84932041288,122.67,249.7
437147,402914.29308015323,200348.84932041288,122.74,246.8
437148,402915.29308015323,200348.84932041288,122.87,254.75
437149,402916.29308015323,200348.84932041288,123.01,256.91
437150,402917.29308015323,200348.84932041288,123.1,250.56
437151,402918.29308015323,200348.84932041288,123.18,246.37
437152,402919.29308015323,200348.84932041288,123.25,248.75
437153,402920.29308015323,200348.84932041288,123.35,251.18
437308,402906.29308015323,200347.84932041288,121.98,254.62
437309,402907.29308015323,200347.84932041288,122.06,244.72
437310,402908.29308015323,200347.84932041288,122.13,239.93
437311,402909.29308015323,200347.84932041288,122.25,242.57
437312,402910.29308015323,200347.84932041288,122.34,247.75
437313,402911.29308015323,200347.84932041288,122.47,248.46
437314,402912.29308015323,200347.84932041288,122.54,250.15
437315,402913.29308015323,200347.84932041288,122.66,250.08
437316,402914.29308015323,200347.84932041288,122.7,251.57
437317,402915.29308015323,200347.84932041288,122.84,253.61
437318,402916.29308015323,200347.84932041288,122.96,255.26
437319,402917.29308015323,200347.84932041288,123.04,259.99
437320,402918.29308015323,200347.84932041288,123.11,261.87
437321,402919.29308015323,200347.84932041288,123.21,262.09
437322,402920.29308015323,200347.84932041288,123.3,261.1
437472,402906.29308015323,200346.84932041288,121.95,243.2
437473,402907.29308015323,200346.84932041288,122.0,240.94
437474,402908.29308015323,200346.84932041288,122.11,244.98
437475,402909.29308015323,200346.84932041288,122.19,247.14
437476,402910.29308015323,200346.84932041288,122.31,248.53
437477,402911.29308015323,200346.84932041288,122.42,246.63
437478,402912.29308015323,200346.84932041288,122.51,251.13
437479,402913.29308015323,200346.84932041288,122.59,258.69
437480,402914.29308015323,200346.84932041288,122.7,259.62
437481,402915.29308015323,200346.84932041288,122.78,254.31
437482,402916.29308015323,200346.84932041288,122.93,251.9
437483,402917.29308015323,200346.84932041288,123.1,252.0
437484,402918.29308015323,200346.84932041288,123.14,254.9
437485,402919.29308015323,200346.84932041288,123.24,256.53
437486,402920.29308015323,200346.84932041288,123.31,257.32
437632,402907.29308015323,200345.84932041288,121.97,247.62
437633,402908.29308015323,200345.84932041288,122.05,252.03
437634,402909.29308015323,200345.84932041288,122.15,254.06
437635,402910.29308015323,200345.84932041288,122.27,255.51
437636,402911.29308015323,200345.84932041288,122.36,256.61
437637,402912.29308015323,200345.84932041288,122.48,259.69
437638,402913.29308015323,200345.84932041288,122.62,259.25
437639,402914.29308015323,200345.84932041288,122.69,255.76
437644,402919.29308015323,200345.84932041288,123.15,244.98
437645,402920.29308015323,200345.84932041288,123.27,250.31
437786,402907.29308015323,200344.84932041288,121.94,234.73
437787,402908.29308015323,200344.84932041288,122.05,257.32
437788,402909.29308015323,200344.84932041288,122.13,263.37
437789,402910.29308015323,200344.84932041288,122.25,262.79
437790,402911.29308015323,200344.84932041288,122.37,257.62
437791,402912.29308015323,200344.84932041288,122.47,252.38
437792,402913.29308015323,200344.84932041288,122.56,247.69
437793,402914.29308015323,200344.84932041288,122.65,249.18
437794,402915.29308015323,200344.84932041288,122.74,254.74
437795,402916.29308015323,200344.84932041288,122.86,255.65
437796,402917.29308015323,200344.84932041288,122.98,249.77
437797,402918.29308015323,200344.84932041288,123.03,247.38
437935,402907.29308015323,200343.84932041288,121.89,233.1
437936,402908.29308015323,200343.84932041288,122.01,247.62
437937,402909.29308015323,200343.84932041288,122.13,252.3
437938,402910.29308015323,200343.84932041288,122.25,254.05
437939,402911.29308015323,200343.84932041288,122.31,252.01
437940,402912.29308015323,200343.84932041288,122.42,252.85
437941,402913.29308015323,200343.84932041288,122.52,254.62
437942,402914.29308015323,200343.84932041288,122.63,257.86
438084,402908.29308015323,200342.84932041288,121.94,261.25
438085,402909.29308015323,200342.84932041288,122.06,257.09
438086,402910.29308015323,200342.84932041288,122.2,255.19
438087,402911.29308015323,200342.84932041288,122.3,257.86
438220,402908.29308015323,200341.84932041288,121.98,228.41
429772,402921.29308015323,200382.84932041288,121.74,3.19
430023,402916.29308015323,200381.84932041288,121.87,342.9
430024,402917.29308015323,200381.84932041288,121.72,9.78
430027,402920.29308015323,200381.84932041288,121.95,314.53
430028,402921.29308015323,200381.84932041288,122.0,348.32
430029,402922.29308015323,200381.84932041288,122.02,350.66
430271,402916.29308015323,200380.84932041288,121.9,308.2
430272,402917.29308015323,200380.84932041288,121.95,21.74
430273,402918.29308015323,200380.84932041288,122.05,18.07
430274,402919.29308015323,200380.84932041288,122.11,348.57
430275,402920.29308015323,200380.84932041288,122.09,321.66
430276,402921.29308015323,200380.84932041288,122.19,345.26
430277,402922.29308015323,200380.84932041288,122.16,335.55
430525,402913.29308015323,200379.84932041288,121.95,338.67
430526,402914.29308015323,200379.84932041288,122.0,3.59
430527,402915.29308015323,200379.84932041288,122.07,337.23
430528,402916.29308015323,200379.84932041288,122.13,326.81
430529,402917.29308015323,200379.84932041288,122.17,342.26
430530,402918.29308015323,200379.84932041288,122.19,334.98
430531,402919.29308015323,200379.84932041288,122.22,341.9
430532,402920.29308015323,200379.84932041288,122.25,348.14
430533,402921.29308015323,200379.84932041288,122.26,345.4
430772,402909.29308015323,200378.84932041288,121.94,328.96
430773,402910.29308015323,200378.84932041288,121.99,354.73
430774,402911.29308015323,200378.84932041288,122.07,351.29
430775,402912.29308015323,200378.84932041288,122.12,349.65
430776,402913.29308015323,200378.84932041288,122.1,325.13
430777,402914.29308015323,200378.84932041288,122.15,345.72
430778,402915.29308015323,200378.84932041288,122.12,341.88
430779,402916.29308015323,200378.84932041288,122.2,342.86
430780,402917.29308015323,200378.84932041288,122.2,351.7
430781,402918.29308015323,200378.84932041288,122.25,334.21
430782,402919.29308015323,200378.84932041288,122.36,330.64
431025,402906.29308015323,200377.84932041288,121.99,310.51
431026,402907.29308015323,200377.84932041288,122.01,356.65
431027,402908.29308015323,200377.84932041288,122.08,333.36
431028,402909.29308015323,200377.84932041288,122.1,326.71
431029,402910.29308015323,200377.84932041288,122.1,351.72
431030,402911.29308015323,200377.84932041288,122.05,344.56
431031,402912.29308015323,200377.84932041288,122.14,339.83
431032,402913.29308015323,200377.84932041288,122.21,339.78
431033,402914.29308015323,200377.84932041288,122.29,341.56
431034,402915.29308015323,200377.84932041288,122.33,339.68
431035,402916.29308015323,200377.84932041288,122.42,343.99
431036,402917.29308015323,200377.84932041288,122.4,354.47
431037,402918.29308015323,200377.84932041288,122.4,342.39
431038,402919.29308015323,200377.84932041288,122.46,334.82
431268,402902.29308015323,200376.84932041288,121.91,302.27
431269,402903.29308015323,200376.84932041288,122.0,8.99
431270,402904.29308015323,200376.84932041288,122.03,11.09
431271,402905.29308015323,200376.84932041288,122.07,345.91
431272,402906.29308015323,200376.84932041288,122.09,318.58
431273,402907.29308015323,200376.84932041288,122.08,344.31
431274,402908.29308015323,200376.84932041288,122.14,332.9
431275,402909.29308015323,200376.84932041288,122.21,339.66
431276,402910.29308015323,200376.84932041288,122.27,345.31
431277,402911.29308015323,200376.84932041288,122.34,347.01
431278,402912.29308015323,200376.84932041288,122.35,345.16
431279,402913.29308015323,200376.84932041288,122.35,343.39
431280,402914.29308015323,200376.84932041288,122.37,341.56
